"Date","Season","TimeOfDay","sex","race","age","AgeGrp","ethnicity","Frisk_Searched"
"12/18/19","Winter","DayTime","Male","White",34,"Adult","NULL","No"
"12/18/19","Winter","DayTime","Male","White",30,"Adult","Hispanic Origin","No"
"12/18/19","Winter","DayTime","Female","White",26,"Adult","NULL","No"
"12/18/19","Winter","Nighttime","Female","White",26,"Adult","Not of Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","Black",36,"Adult","Not of Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",25,"Adult","NULL","No"
"12/18/19","Winter","Nighttime","Male","Black",17,"Minor","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",23,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Female","White",41,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Female","White",23,"Adult","NULL","No"
"12/18/19","Winter","Nighttime","Male","Black",21,"Adult","Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","Black",30,"Adult","Unknown","Yes"
"12/18/19","Winter","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","Unknown",31,"Adult","Hispanic Origin","Unknown"
"12/18/19","Winter","Nighttime","Male","Unknown",31,"Adult","Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","White",23,"Adult","Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","White",38,"Adult","Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","White",40,"Adult","NULL","No"
"12/18/19","Winter","Nighttime","Female","Black",21,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","White",39,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","White",30,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",25,"Adult","NULL","Yes"
"12/18/19","Winter","Nighttime","Male","Black",46,"Adult","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","No"
"12/18/19","Winter","Nighttime","Male","Black",41,"Adult","Not of Hispanic Origin","Yes"
"12/18/19","Winter","Nighttime","Male","Black",44,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Male","Black",40,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Male","White",46,"Adult","Hispanic Origin","Unknown"
"12/19/19","Winter","DayTime","Male","White",54,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","EarlyMorning","Male","Unknown",31,"Adult","Unknown","No"
"12/19/19","Winter","DayTime","Male","White",39,"Adult","Unknown","No"
"12/19/19","Winter","DayTime","Male","White",37,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Male","Black",16,"Minor","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Female","White",37,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Female","White",38,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Male","Black",33,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","Nighttime","Female","White",34,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"12/19/19","Winter","Nighttime","Male","White",34,"Adult","Not of Hispanic Origin","Yes"
"12/19/19","Winter","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"12/19/19","Winter","Nighttime","Male","Black",31,"Adult","Not of Hispanic Origin","No"
"12/20/19","Winter","EarlyMorning","Male","White",30,"Adult","Hispanic Origin","No"
"12/20/19","Winter","EarlyMorning","Male","White",30,"Adult","Hispanic Origin","No"
"12/20/19","Winter","EarlyMorning","Male","Black",24,"Adult","Unknown","Yes"
"12/20/19","Winter","EarlyMorning","Male","Black",25,"Adult","Unknown","No"
"12/20/19","Winter","EarlyMorning","Male","Black",38,"Adult","Not of Hispanic Origin","No"
"12/20/19","Winter","EarlyMorning","Male","Black",33,"Adult","Not of Hispanic Origin","Yes"
"12/20/19","Winter","EarlyMorning","Male","Black",48,"Adult","NULL","No"
"12/20/19","Winter","DayTime","Male","Black",22,"Adult","Unknown","No"
"12/20/19","Winter","DayTime","Male","Black",53,"Adult","NULL","Yes"
"12/20/19","Winter","DayTime","Male","Black",51,"Adult","NULL","Yes"
"12/20/19","Winter","Nighttime","Male","Black",20,"Adult","Not of Hispanic Origin","Yes"
"12/20/19","Winter","Nighttime","Male","White",22,"Adult","Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","White",24,"Adult","Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","Black",34,"Adult","Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","White",48,"Adult","Not of Hispanic Origin","Yes"
"12/20/19","Winter","Nighttime","Male","Black",18,"Minor","Unknown","No"
"12/20/19","Winter","Nighttime","Male","Black",17,"Minor","NULL","Yes"
"12/20/19","Winter","Nighttime","Male","Black",25,"Adult","Not of Hispanic Origin","Yes"
"12/20/19","Winter","Nighttime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"12/20/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"12/20/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","Unknown"
"12/21/19","Winter","EarlyMorning","Male","Black",46,"Adult","Not of Hispanic Origin","Yes"
"12/21/19","Winter","EarlyMorning","Male","Black",0,"Minor","Unknown","Yes"
"12/21/19","Winter","EarlyMorning","Unknown","NULL",NA,"Unknown","NULL","Yes"
"12/21/19","Winter","EarlyMorning","Male","White",28,"Adult","Hispanic Origin","Yes"
"12/21/19","Winter","EarlyMorning","Male","Black",29,"Adult","NULL","No"
"12/21/19","Winter","DayTime","Male","White",44,"Adult","Not of Hispanic Origin","Yes"
"12/21/19","Winter","DayTime","Female","White",31,"Adult","Hispanic Origin","Yes"
"12/21/19","Winter","DayTime","Male","White",55,"Adult","NULL","No"
"12/21/19","Winter","Nighttime","Male","Black",35,"Adult","Not of Hispanic Origin","Yes"
"12/21/19","Winter","Nighttime","Female","Black",57,"Senior","Hispanic Origin","Unknown"
"12/22/19","Winter","EarlyMorning","Male","Black",25,"Adult","NULL","Yes"
"12/22/19","Winter","EarlyMorning","Male","Black",32,"Adult","Unknown","Yes"
"12/22/19","Winter","EarlyMorning","Male","White",21,"Adult","Hispanic Origin","Yes"
"12/22/19","Winter","EarlyMorning","Male","Black",57,"Senior","Not of Hispanic Origin","Yes"
"12/22/19","Winter","DayTime","Male","White",27,"Adult","Not of Hispanic Origin","No"
"12/22/19","Winter","DayTime","Male","White",29,"Adult","Not of Hispanic Origin","No"
"12/22/19","Winter","Nighttime","Male","Black",56,"Senior","Not of Hispanic Origin","No"
"12/22/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","Unknown"
"12/22/19","Winter","Nighttime","Female","Black",NA,"Unknown","NULL","No"
"12/22/19","Winter","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"12/23/19","Winter","DayTime","Male","Black",29,"Adult","Hispanic Origin","Yes"
"12/23/19","Winter","DayTime","Male","Black",26,"Adult","Hispanic Origin","Unknown"
"12/23/19","Winter","EarlyMorning","Female","White",31,"Adult","Not of Hispanic Origin","No"
"12/23/19","Winter","EarlyMorning","Male","White",65,"Senior","Not of Hispanic Origin","No"
"12/23/19","Winter","EarlyMorning","Male","Black",50,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","EarlyMorning","Male","Black",28,"Adult","NULL","No"
"12/23/19","Winter","EarlyMorning","Female","White",NA,"Unknown","Hispanic Origin","No"
"12/23/19","Winter","DayTime","Female","White",29,"Adult","NULL","Yes"
"12/23/19","Winter","DayTime","Male","NULL",21,"Adult","NULL","No"
"12/23/19","Winter","DayTime","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"12/23/19","Winter","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","DayTime","Male","White",36,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","DayTime","Female","White",50,"Adult","NULL","Yes"
"12/23/19","Winter","DayTime","Male","White",28,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","DayTime","Male","Black",52,"Adult","NULL","Yes"
"12/23/19","Winter","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"12/23/19","Winter","Nighttime","Male","Black",52,"Adult","Not of Hispanic Origin","No"
"12/23/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"12/23/19","Winter","Nighttime","Female","Black",48,"Adult","Not of Hispanic Origin","Unknown"
"12/23/19","Winter","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","Yes"
"12/24/19","Winter","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"12/24/19","Winter","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"12/24/19","Winter","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"12/24/19","Winter","EarlyMorning","Male","Black",34,"Adult","Not of Hispanic Origin","Yes"
"12/24/19","Winter","DayTime","Male","Black",62,"Senior","Not of Hispanic Origin","Yes"
"12/24/19","Winter","DayTime","Male","Unknown",27,"Adult","NULL","Unknown"
"12/24/19","Winter","DayTime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"12/24/19","Winter","DayTime","Male","Black",24,"Adult","Not of Hispanic Origin","Yes"
"12/24/19","Winter","Nighttime","Male","Other",21,"Adult","NULL","Yes"
"12/24/19","Winter","Nighttime","Male","White",54,"Adult","Not of Hispanic Origin","Yes"
"12/25/19","Winter","EarlyMorning","Male","Black",30,"Adult","Not of Hispanic Origin","Yes"
"12/25/19","Winter","DayTime","Male","White",20,"Adult","Hispanic Origin","Yes"
"12/25/19","Winter","DayTime","Male","Black",19,"Adult","Not of Hispanic Origin","Yes"
"12/25/19","Winter","Nighttime","Male","White",54,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","EarlyMorning","Male","White",48,"Adult","Not of Hispanic Origin","Yes"
"12/26/19","Winter","EarlyMorning","Male","White",48,"Adult","Not of Hispanic Origin","Yes"
"12/26/19","Winter","DayTime","Male","Black",31,"Adult","NULL","Yes"
"12/26/19","Winter","DayTime","Male","White",53,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","DayTime","Female","White",28,"Adult","Unknown","No"
"12/26/19","Winter","DayTime","Female","Asian",51,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","DayTime","Female","White",34,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","DayTime","Female","Black",27,"Adult","Not of Hispanic Origin","Unknown"
"12/26/19","Winter","DayTime","Male","White",36,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","DayTime","Female","White",60,"Senior","NULL","Yes"
"12/26/19","Winter","DayTime","Female","White",31,"Adult","Not of Hispanic Origin","No"
"12/26/19","Winter","DayTime","Male","White",37,"Adult","NULL","No"
"12/26/19","Winter","DayTime","Male","Black",30,"Adult","Hispanic Origin","No"
"12/26/19","Winter","DayTime","Male","Black",NA,"Unknown","Not of Hispanic Origin","Yes"
"12/27/19","Winter","DayTime","Male","Black",21,"Adult","NULL","No"
"12/27/19","Winter","DayTime","Male","Black",22,"Adult","Unknown","No"
"12/27/19","Winter","EarlyMorning","Male","Black",57,"Senior","Not of Hispanic Origin","Yes"
"12/27/19","Winter","EarlyMorning","Male","Black",51,"Adult","NULL","No"
"12/27/19","Winter","EarlyMorning","Male","Black",35,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","EarlyMorning","Male","White",21,"Adult","Hispanic Origin","No"
"12/27/19","Winter","EarlyMorning","Male","White",32,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","DayTime","Male","Black",37,"Adult","NULL","Yes"
"12/27/19","Winter","DayTime","Male","Black",14,"Minor","NULL","Yes"
"12/27/19","Winter","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","No"
"12/27/19","Winter","DayTime","Female","Black",17,"Minor","Not of Hispanic Origin","Yes"
"12/27/19","Winter","DayTime","Male","Black",23,"Adult","Hispanic Origin","No"
"12/27/19","Winter","DayTime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","DayTime","Male","White",29,"Adult","NULL","No"
"12/27/19","Winter","DayTime","Male","White",54,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","Yes"
"12/27/19","Winter","Nighttime","Male","Black",17,"Minor","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",16,"Minor","Not of Hispanic Origin","Yes"
"12/27/19","Winter","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","Yes"
"12/27/19","Winter","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","Yes"
"12/27/19","Winter","Nighttime","Male","Black",19,"Adult","Hispanic Origin","Yes"
"12/27/19","Winter","Nighttime","Male","Black",18,"Minor","NULL","Yes"
"12/27/19","Winter","Nighttime","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",28,"Adult","Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"12/27/19","Winter","Nighttime","Male","White",38,"Adult","NULL","Unknown"
"12/27/19","Winter","Nighttime","Male","White",32,"Adult","Not of Hispanic Origin","No"
"12/28/19","Winter","DayTime","Male","Black",30,"Adult","Hispanic Origin","No"
"12/28/19","Winter","DayTime","Female","Black",29,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","DayTime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","EarlyMorning","Female","NULL",32,"Adult","NULL","No"
"12/28/19","Winter","EarlyMorning","Male","Black",39,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","EarlyMorning","Male","Black",29,"Adult","Unknown","Yes"
"12/28/19","Winter","EarlyMorning","Male","White",NA,"Unknown","NULL","Yes"
"12/28/19","Winter","EarlyMorning","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"12/28/19","Winter","DayTime","Male","White",36,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","DayTime","Male","Black",33,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","DayTime","Male","White",17,"Minor","NULL","No"
"12/28/19","Winter","DayTime","Male","White",18,"Minor","NULL","No"
"12/28/19","Winter","DayTime","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"12/28/19","Winter","DayTime","Female","Black",21,"Adult","Not of Hispanic Origin","No"
"12/28/19","Winter","DayTime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"12/28/19","Winter","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Male","White",18,"Minor","Hispanic Origin","No"
"12/28/19","Winter","Nighttime","Male","White",16,"Minor","Hispanic Origin","No"
"12/28/19","Winter","Nighttime","Male","White",15,"Minor","Hispanic Origin","No"
"12/28/19","Winter","Nighttime","Male","White",24,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Female","White",27,"Adult","Not of Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Male","NULL",25,"Adult","NULL","Yes"
"12/28/19","Winter","Nighttime","Male","White",31,"Adult","Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Male","White",18,"Minor","Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Male","White",18,"Minor","Hispanic Origin","Yes"
"12/28/19","Winter","Nighttime","Male","Black",44,"Adult","Not of Hispanic Origin","No"
"12/28/19","Winter","Nighttime","Female","Black",45,"Adult","Not of Hispanic Origin","No"
"12/28/19","Winter","Nighttime","Female","Black",56,"Senior","Not of Hispanic Origin","No"
"12/29/19","Winter","DayTime","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"12/29/19","Winter","DayTime","Male","White",25,"Adult","Unknown","Yes"
"12/29/19","Winter","DayTime","Female","White",28,"Adult","Not of Hispanic Origin","No"
"12/29/19","Winter","EarlyMorning","Male","Black",26,"Adult","Not of Hispanic Origin","Yes"
"12/29/19","Winter","EarlyMorning","Male","Black",26,"Adult","Not of Hispanic Origin","Unknown"
"12/29/19","Winter","EarlyMorning","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
